Unnamed: 0,energy_100g,fat_100g,carbohydrates_100g,sugars_100g,proteins_100g,salt_100g,g_sum,other_carbs,reconstructed_energy,boxcox_carbohydrates_100g,transformed_carbohydrates_100g,boxcox_fat_100g,transformed_fat_100g,boxcox_proteins_100g,transformed_proteins_100g,boxcox_sugars_100g,transformed_sugars_100g,boxcox_other_carbs,transformed_other_carbs,boxcox_salt_100g,transformed_salt_100g,boxcox_energy_100g,transformed_energy_100g,boxcox_reconstructed_energy,transformed_reconstructed_energy,boxcox_g_sum,transformed_g_sum,cluster,product,category,certainty,alternative_cluster,alternative_category,anomaly
355461,1858.0,31.4,4.9,0.8,21.2,0.02,58.0,4.1000000000000005,1605.5,-0.7862904447577347,-0.9660580181782696,0.5194548846756356,1.316801312230714,0.1495268994096421,1.5609130141071617,-2.1357807179434425,-1.0147492126655389,-1.1210497356075937,-0.4232470612384806,-4.459392956939785,-1.1402541502490051,1.516420376633456,0.9949195263827584,1.257559402795886,0.69429311642061,2.28099401570546,0.1017815909425748,6,Chia,strange cluster 6,1.0,17,mayonnaise & oils,1
308135,837.0,0.0,90.0,0.0,0.0,0.0,90.0,90.0,1530.0,3.199277020594035,1.9465394957918,-2.174981237325089,-1.172781757941142,-2.0567176527571847,-1.3584102713598358,-2.5559505131365374,-1.354063575545146,1.9181520892271295,2.212107541409988,-4.552555808837864,-1.2322116542642032,0.4074042690498305,-0.2714822688963854,1.179410141470089,0.6055440655467884,4.368161266842993,1.1548858203654866,9,Spearmint,pasta & noodles,0.9331,12,strange cluster 12,1
349531,113.0,0.38,2.31,0.0,1.54,1.03632,5.0,2.31,79.51,-0.939503382207452,-1.0780239112671506,-2.0192690043392916,-1.028908041323861,-1.5899742286226208,-0.7408110369157663,-2.5559505131365374,-1.354063575545146,-1.3901304566750454,-0.6565725057530586,-2.7643116290651917,0.5328960897698869,-0.6082744326267848,-1.43130070835315,-0.6669008908122426,-1.491191705886967,-0.5969045174294733,-1.3502951965992993,18,Artichoke Hearts,tomato sauce,1.0,6,strange cluster 6,0
309764,866.0,0.3,50.0,33.0,0.5,0.0,51.0,17.0,869.6,1.432576881359045,0.65545949822557,-2.0499820304477856,-1.0572860122132497,-1.8774760364376448,-1.1212360996514188,0.5467600489142749,1.1515764528587815,-0.1037127960091219,0.4589067872842112,-4.552555808837864,-1.2322116542642032,0.4424552623678615,-0.23145702439296,0.4443891359030856,-0.2291716503759223,1.85024207023609,-0.1155592548179692,7,Fig,gummy bears & fruit snacks,1.0,2,ice cream,0
179071,1394.0,21.0,31.3,29.6,4.5,0.2,57.0,1.6999999999999993,1385.6,0.5611727283660177,0.0186494098918439,0.1402514168894438,0.9664279907618938,-1.063070414975202,-0.0436070162320424,0.4411486094806688,1.0662883652946968,-1.505322034191191,-0.7564574990802196,-3.874011435781067,-0.562446338598216,1.0394487471977265,0.4502586114653624,1.027060047509491,0.4325299383476439,2.2188117445111533,0.0704068112002435,2,Almond,ice cream,0.9999,6,strange cluster 6,0
84177,247.0,0.0,10.59,4.71,3.53,0.06096,14.0,5.88,240.04,-0.4735089290435381,-0.73748161770212,-2.174981237325089,-1.172781757941142,-1.2063431665483837,-0.2331868519894752,-1.1649613818024052,-0.2307496289674466,-0.9131610772301908,-0.2429825167069251,-4.29238906380227,-0.9754109658588604,-0.3904199040070319,-1.1825294197603529,-0.4020849230629282,-1.1904573752577123,-0.1957650001399752,-1.1478956418841706,18,Brussels Sprouts,tomato sauce,0.9784,1,beans & peas,0
274202,2477.0,43.8,40.6,40.2,5.9,0.1,90.0,0.3999999999999986,2411.1,0.999579805941362,0.3390312313899102,0.8459537451781061,1.618477061342103,-0.8870348473896524,0.1893248820102313,0.7404725819889652,1.3080118879947755,-1.83223840619898,-1.0399334297051026,-4.155918292562108,-0.8407058635719135,2.105552506794186,1.6676581657860787,2.039820672467586,1.582656538427735,4.368161266842993,1.1548858203654866,15,Coconut,chocolate,1.0,6,strange cluster 6,0
287613,2453.0,42.2,30.5,9.1,20.6,0.04,93.0,21.4,2430.1000000000004,0.5229001016890552,-0.0093196957076737,0.8089232960829638,1.584261969584918,0.1229675421695275,1.5257694258943533,-0.6381690138981059,0.1946693771825327,0.1152772136539196,0.6487975425422678,-4.374303161450189,-1.0562652528401193,2.0835247992928063,1.642504402793031,2.057317511603506,1.602526564583597,4.572356030655142,1.2579146357512148,0,Cashew,nuts and seeds,1.0,6,strange cluster 6,0
63257,100.0,0.0,3.53,1.18,2.35,0.0889,6.0,2.3499999999999996,99.96,-0.86599692720552,-1.0243064118243246,-2.174981237325089,-1.172781757941142,-1.4148887737427818,-0.5091363366313865,-1.9863006584171277,-0.8940343689484463,-1.3831152069358743,-0.6504894379759265,-4.192833250832197,-0.8771432133758498,-0.6306890634434836,-1.4568963047675565,-0.6311559031132474,-1.4505984401546514,-0.5558155975327089,-1.3295633097310482,18,Cauliflower,tomato sauce,1.0,6,strange cluster 6,0
279165,176.0,0.5,10.0,10.0,0.5,0.01,11.0,0.0,197.0,-0.5049743150297714,-0.7604760860673727,-1.9749907477833943,-0.9879961796552188,-1.8774760364376448,-1.1212360996514188,-0.5574057835915779,0.2598909241596651,-1.9763648948769852,-1.1649084814431685,-4.504870428187562,-1.1851432306030891,-0.5031108871005198,-1.3112129098607013,-0.4699176529166589,-1.267490610000671,-0.3363809452526468,-1.2188450334299354,19,Orange,sweet drinks,1.0,18,tomato sauce,0
157653,594.0,0.0,14.0,13.0,0.0,2.0,16.0,1.0,238.0,-0.2947355328193936,-0.6068364952865414,-2.174981237325089,-1.172781757941142,-2.0567176527571847,-1.3584102713598358,-0.3268906476398405,0.4460468482275148,-1.6627092212424257,-0.8929311759529039,-2.195139441731878,1.094704285157705,0.101187044300303,-0.6211562190909791,-0.4052560273825112,-1.1940585928995733,-0.0989720615626007,-1.0990576520495992,12,Guava,strange cluster 12,1.0,6,strange cluster 6,0
